model,run_name,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,best_epoch,epochs_completed,best_val_acc,test_acc,test_loss,summary_path
resnet101,resnet101_pretrained_lr0p0003_wd1e-05_bs16_ls0p1,True,0.0003,1e-05,16,0.1,20,35,0.9392156862745098,0.9090909090909091,1.1251987407684017,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd1e-05_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0003_wd0p0001_bs32_ls0,True,0.0003,0.0001,32,0.0,39,54,0.9392156862745098,0.9172223125711498,0.3190191337965389,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0003_wd0p0001_bs32_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0003_wd1e-05_bs32_ls0,True,0.0003,1e-05,32,0.0,39,54,0.9392156862745098,0.9157586599447065,0.324777019339203,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0003_wd1e-05_bs32_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd1e-05_bs32_ls0p1,True,0.0001,1e-05,32,0.1,30,45,0.9382352941176471,0.9217758985200846,1.1529281434052785,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0003_wd0p0001_bs16_ls0,True,0.0003,0.0001,16,0.0,15,30,0.9382352941176471,0.910879817856562,0.33972263002305,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0003_wd0p0001_bs16_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0003_wd1e-05_bs16_ls0,True,0.0003,1e-05,16,0.0,15,30,0.9382352941176471,0.9107171897869573,0.3395783225134085,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0003_wd1e-05_bs16_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs16_ls0,True,5e-05,0.0001,16,0.0,48,63,0.9382352941176471,0.9164091722231257,0.34229897691827804,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs16_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs16_ls0,True,5e-05,1e-05,16,0.0,48,63,0.9382352941176471,0.9162465441535209,0.3423444363625578,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs16_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs32_ls0,True,0.0001,1e-05,32,0.0,61,76,0.9382352941176471,0.9149455195966824,0.3135479178296602,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs32_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs16_ls0,True,5e-05,0.0001,16,0.0,44,59,0.9382352941176471,0.9155960318751016,0.35429063768580904,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs16_ls0/summary.json
